idx,ability,base_correct,tuned_correct
664,High-Order False Beliefs (order=1),0,0
665,High-Order False Beliefs (order=1),0,0
666,High-Order False Beliefs (order=0),0,0
667,High-Order False Beliefs (order=1),1,1
668,High-Order False Beliefs (order=4),1,1
669,High-Order False Beliefs (order=2),0,0
670,High-Order False Beliefs (order=4),0,0
671,High-Order False Beliefs (order=4),1,1
672,High-Order False Beliefs (order=1),1,1
673,High-Order False Beliefs (order=2),0,0
674,High-Order False Beliefs (order=4),1,1
675,High-Order False Beliefs (order=4),1,1
676,High-Order False Beliefs (order=0),1,1
677,High-Order False Beliefs (order=2),1,1
678,High-Order False Beliefs (order=2),1,1
679,High-Order False Beliefs (order=3),0,0
680,High-Order False Beliefs (order=2),0,0
681,High-Order False Beliefs (order=2),0,0
682,High-Order False Beliefs (order=1),1,1
683,High-Order False Beliefs (order=4),0,0
684,High-Order False Beliefs (order=2),0,0
685,High-Order False Beliefs (order=4),0,0
686,High-Order False Beliefs (order=4),1,1
687,High-Order False Beliefs (order=4),0,0
688,High-Order False Beliefs (order=1),0,1
689,High-Order False Beliefs (order=2),1,1
690,High-Order False Beliefs (order=2),0,0
691,High-Order False Beliefs (order=0),1,1
692,High-Order False Beliefs (order=1),1,0
693,High-Order False Beliefs (order=4),1,1
694,High-Order False Beliefs (order=0),1,0
695,High-Order False Beliefs (order=1),0,0
696,High-Order False Beliefs (order=1),1,1
697,High-Order False Beliefs (order=1),1,1
698,High-Order False Beliefs (order=4),0,0
699,High-Order False Beliefs (order=4),0,0
700,High-Order False Beliefs (order=2),0,0
701,High-Order False Beliefs (order=0),1,1
702,High-Order False Beliefs (order=1),1,1
703,High-Order False Beliefs (order=2),0,0
704,High-Order False Beliefs (order=4),1,1
705,High-Order False Beliefs (order=3),1,1
706,High-Order False Beliefs (order=0),0,0
707,High-Order False Beliefs (order=2),1,0
708,High-Order False Beliefs (order=0),1,1
709,High-Order False Beliefs (order=1),1,0
710,High-Order False Beliefs (order=1),1,0
711,High-Order False Beliefs (order=4),1,1
712,High-Order False Beliefs (order=4),0,1
713,High-Order False Beliefs (order=3),1,1
714,High-Order False Beliefs (order=0),1,0
715,High-Order False Beliefs (order=4),1,1
716,High-Order False Beliefs (order=4),1,1
717,High-Order False Beliefs (order=2),1,1
718,High-Order False Beliefs (order=3),0,1
719,High-Order False Beliefs (order=4),0,0
720,High-Order False Beliefs (order=2),1,1
721,High-Order False Beliefs (order=2),1,1
722,High-Order False Beliefs (order=0),1,1
723,High-Order False Beliefs (order=1),1,1
724,High-Order False Beliefs (order=1),0,1
725,High-Order False Beliefs (order=1),1,0
726,High-Order False Beliefs (order=3),1,1
727,High-Order False Beliefs (order=4),0,0
728,High-Order False Beliefs (order=0),0,0
729,High-Order False Beliefs (order=0),1,1
730,High-Order False Beliefs (order=2),1,1
731,High-Order False Beliefs (order=4),1,1
732,High-Order False Beliefs (order=4),1,1
733,High-Order False Beliefs (order=1),1,1
734,High-Order False Beliefs (order=1),0,0
735,High-Order False Beliefs (order=3),0,0
736,High-Order False Beliefs (order=4),1,1
737,High-Order False Beliefs (order=4),0,1
738,High-Order False Beliefs (order=3),1,1
739,High-Order False Beliefs (order=4),1,1
740,High-Order False Beliefs (order=0),0,1
741,High-Order False Beliefs (order=1),1,0
742,High-Order False Beliefs (order=3),1,1
743,High-Order False Beliefs (order=3),1,1
744,High-Order False Beliefs (order=3),1,1
745,High-Order False Beliefs (order=3),0,1
746,High-Order False Beliefs (order=3),0,0
747,High-Order False Beliefs (order=1),0,0
748,High-Order False Beliefs (order=2),0,0
749,High-Order False Beliefs (order=1),1,1
750,High-Order False Beliefs (order=3),0,0
751,High-Order False Beliefs (order=4),1,1
752,High-Order False Beliefs (order=1),0,0
753,High-Order False Beliefs (order=3),1,1
754,High-Order False Beliefs (order=2),0,0
755,High-Order False Beliefs (order=1),1,1
756,High-Order False Beliefs (order=4),0,1
757,High-Order False Beliefs (order=1),1,1
758,High-Order False Beliefs (order=4),1,0
759,High-Order False Beliefs (order=1),1,1
760,High-Order False Beliefs (order=3),1,1
761,High-Order False Beliefs (order=1),1,1
762,High-Order False Beliefs (order=3),1,1
763,High-Order False Beliefs (order=3),0,0
764,High-Order False Beliefs (order=1),1,0
765,High-Order False Beliefs (order=4),1,0
766,High-Order False Beliefs (order=3),1,1
767,High-Order False Beliefs (order=1),1,1
768,High-Order False Beliefs (order=1),1,0
769,High-Order False Beliefs (order=2),0,0
770,High-Order False Beliefs (order=2),1,1
771,High-Order False Beliefs (order=4),0,1
772,High-Order False Beliefs (order=3),1,1
773,High-Order False Beliefs (order=4),1,1
774,High-Order False Beliefs (order=1),1,0
775,High-Order False Beliefs (order=0),1,1
776,High-Order False Beliefs (order=1),1,1
777,High-Order False Beliefs (order=3),0,0
778,High-Order False Beliefs (order=3),1,1
779,High-Order False Beliefs (order=4),0,1
780,High-Order False Beliefs (order=1),0,0
781,High-Order False Beliefs (order=4),0,0
782,High-Order False Beliefs (order=1),1,1
783,High-Order False Beliefs (order=2),1,1
784,High-Order False Beliefs (order=2),0,1
785,High-Order False Beliefs (order=4),1,1
786,High-Order False Beliefs (order=3),1,1
787,High-Order False Beliefs (order=4),0,1
788,High-Order False Beliefs (order=1),1,0
789,High-Order False Beliefs (order=2),1,1
790,High-Order False Beliefs (order=0),0,1
791,High-Order False Beliefs (order=0),1,1
792,High-Order False Beliefs (order=0),0,1
793,High-Order False Beliefs (order=3),1,1
794,High-Order False Beliefs (order=1),1,1
795,High-Order False Beliefs (order=0),1,0
796,High-Order False Beliefs (order=3),1,1
797,High-Order False Beliefs (order=4),0,0
798,High-Order False Beliefs (order=1),0,0
799,High-Order False Beliefs (order=0),1,0
800,High-Order False Beliefs (order=3),1,1
801,High-Order False Beliefs (order=1),1,0
802,High-Order False Beliefs (order=0),1,1
803,High-Order False Beliefs (order=3),0,0
804,High-Order False Beliefs (order=3),0,0
805,High-Order False Beliefs (order=1),1,1
806,High-Order False Beliefs (order=0),1,1
807,High-Order False Beliefs (order=1),1,1
808,High-Order False Beliefs (order=2),0,1
809,High-Order False Beliefs (order=3),1,1
810,High-Order False Beliefs (order=4),1,1
811,High-Order False Beliefs (order=1),1,1
812,High-Order False Beliefs (order=1),1,1
813,High-Order False Beliefs (order=3),1,1
814,High-Order False Beliefs (order=0),0,0
815,High-Order False Beliefs (order=0),1,1
816,High-Order False Beliefs (order=1),0,0
817,High-Order False Beliefs (order=4),0,0
818,High-Order False Beliefs (order=3),0,0
819,High-Order False Beliefs (order=1),1,0
820,High-Order False Beliefs (order=3),1,1
821,High-Order False Beliefs (order=3),1,0
822,High-Order False Beliefs (order=2),0,0
823,High-Order False Beliefs (order=0),1,0
824,High-Order False Beliefs (order=1),1,0
825,High-Order False Beliefs (order=2),1,1
826,High-Order False Beliefs (order=2),0,0
827,High-Order False Beliefs (order=0),1,1
828,High-Order False Beliefs (order=0),1,1
829,High-Order False Beliefs (order=2),1,1
830,High-Order False Beliefs (order=1),1,1
831,High-Order False Beliefs (order=0),0,1
832,High-Order False Beliefs (order=1),1,1
833,High-Order False Beliefs (order=4),0,0
834,High-Order False Beliefs (order=0),1,1
835,High-Order False Beliefs (order=0),0,1
836,High-Order False Beliefs (order=0),1,1
837,High-Order False Beliefs (order=2),0,0
838,High-Order False Beliefs (order=3),1,1
839,High-Order False Beliefs (order=3),1,1
840,High-Order False Beliefs (order=0),1,1
841,High-Order False Beliefs (order=0),0,0
842,High-Order False Beliefs (order=1),1,1
843,High-Order False Beliefs (order=1),0,0
844,High-Order False Beliefs (order=2),1,0
845,High-Order False Beliefs (order=4),1,0
846,High-Order False Beliefs (order=1),1,1
847,High-Order False Beliefs (order=0),1,1
848,High-Order False Beliefs (order=3),0,0
849,High-Order False Beliefs (order=4),0,0
850,High-Order False Beliefs (order=2),0,0
851,High-Order False Beliefs (order=4),1,0
852,High-Order False Beliefs (order=3),1,1
853,High-Order False Beliefs (order=0),1,1
854,High-Order False Beliefs (order=0),0,1
855,High-Order False Beliefs (order=2),0,0
856,High-Order False Beliefs (order=3),1,0
857,High-Order False Beliefs (order=1),1,0
858,High-Order False Beliefs (order=0),1,1
859,High-Order False Beliefs (order=0),1,1
860,High-Order False Beliefs (order=3),1,0
861,High-Order False Beliefs (order=2),1,1
862,High-Order False Beliefs (order=1),1,0
863,High-Order False Beliefs (order=0),1,1
864,High-Order False Beliefs (order=1),0,0
865,High-Order False Beliefs (order=0),1,1
866,High-Order False Beliefs (order=4),0,0
867,High-Order False Beliefs (order=4),0,1
868,High-Order False Beliefs (order=0),1,1
869,High-Order False Beliefs (order=0),1,1
870,High-Order False Beliefs (order=1),0,0
871,High-Order False Beliefs (order=3),1,0
872,High-Order False Beliefs (order=2),1,1
873,High-Order False Beliefs (order=4),1,0
874,High-Order False Beliefs (order=0),1,1
875,High-Order False Beliefs (order=3),0,0
876,High-Order False Beliefs (order=2),0,0
877,High-Order False Beliefs (order=1),1,1
878,High-Order False Beliefs (order=3),1,1
879,High-Order False Beliefs (order=3),0,1
880,High-Order False Beliefs (order=2),1,1
881,High-Order False Beliefs (order=3),0,1
882,High-Order False Beliefs (order=1),1,1
883,High-Order False Beliefs (order=0),1,0
884,High-Order False Beliefs (order=2),1,1
885,High-Order False Beliefs (order=4),0,0
886,High-Order False Beliefs (order=4),1,1
887,High-Order False Beliefs (order=4),0,0
888,High-Order False Beliefs (order=1),0,0
889,High-Order False Beliefs (order=0),1,1
890,High-Order False Beliefs (order=0),0,0
891,High-Order False Beliefs (order=4),0,0
892,High-Order False Beliefs (order=1),1,0
893,High-Order False Beliefs (order=0),1,0
894,High-Order False Beliefs (order=3),0,0
895,High-Order False Beliefs (order=1),0,0
896,High-Order False Beliefs (order=4),1,0
897,High-Order False Beliefs (order=1),1,0
898,High-Order False Beliefs (order=4),0,0
899,High-Order False Beliefs (order=3),1,0
900,High-Order False Beliefs (order=1),0,0
901,High-Order False Beliefs (order=2),0,0
902,High-Order False Beliefs (order=1),0,0
903,High-Order False Beliefs (order=4),1,0
904,High-Order False Beliefs (order=2),0,0
905,High-Order False Beliefs (order=1),1,1
906,High-Order False Beliefs (order=0),1,1
907,High-Order False Beliefs (order=0),1,0
908,High-Order False Beliefs (order=3),1,1
909,High-Order False Beliefs (order=3),1,0
910,High-Order False Beliefs (order=1),1,1
911,High-Order False Beliefs (order=1),1,1
912,High-Order False Beliefs (order=4),0,0
913,High-Order False Beliefs (order=2),0,0
914,High-Order False Beliefs (order=3),1,1
915,High-Order False Beliefs (order=1),0,1
916,High-Order False Beliefs (order=2),1,1
917,High-Order False Beliefs (order=1),1,1
918,High-Order False Beliefs (order=3),1,1
919,High-Order False Beliefs (order=2),1,0
920,High-Order False Beliefs (order=2),1,1
921,High-Order False Beliefs (order=4),1,1
922,High-Order False Beliefs (order=4),1,1
923,High-Order False Beliefs (order=3),0,0
924,High-Order False Beliefs (order=2),1,1
925,High-Order False Beliefs (order=1),1,1
926,High-Order False Beliefs (order=0),1,1
927,High-Order False Beliefs (order=3),1,1
928,High-Order False Beliefs (order=4),0,0
929,High-Order False Beliefs (order=2),1,1
930,High-Order False Beliefs (order=2),0,0
931,High-Order False Beliefs (order=0),0,0
932,High-Order False Beliefs (order=2),0,0
933,High-Order False Beliefs (order=2),0,1
934,High-Order False Beliefs (order=2),1,1
935,High-Order False Beliefs (order=3),1,1
936,High-Order False Beliefs (order=4),1,0
937,High-Order False Beliefs (order=0),1,1
938,High-Order False Beliefs (order=4),1,0
939,High-Order False Beliefs (order=3),1,1
940,High-Order False Beliefs (order=3),0,0
941,High-Order False Beliefs (order=3),0,0
942,High-Order False Beliefs (order=4),0,1
943,High-Order False Beliefs (order=0),0,0
944,High-Order False Beliefs (order=0),1,0
945,High-Order False Beliefs (order=0),1,1
946,High-Order False Beliefs (order=3),0,0
947,High-Order False Beliefs (order=0),1,1
948,High-Order False Beliefs (order=2),0,1
949,High-Order False Beliefs (order=3),0,0
950,High-Order False Beliefs (order=0),0,0
951,High-Order False Beliefs (order=0),1,1
952,High-Order False Beliefs (order=4),0,0
953,High-Order False Beliefs (order=4),0,0
954,High-Order False Beliefs (order=0),1,1
955,High-Order False Beliefs (order=2),0,0
956,High-Order False Beliefs (order=1),1,0
957,High-Order False Beliefs (order=3),1,1
958,High-Order False Beliefs (order=0),1,1
959,High-Order False Beliefs (order=0),1,1
960,High-Order False Beliefs (order=2),0,0
961,High-Order False Beliefs (order=3),1,1
962,High-Order False Beliefs (order=0),1,0
963,High-Order False Beliefs (order=3),0,1
964,High-Order False Beliefs (order=0),1,1
965,High-Order False Beliefs (order=4),1,0
966,High-Order False Beliefs (order=4),1,1
967,High-Order False Beliefs (order=2),1,1
968,High-Order False Beliefs (order=1),1,1
969,High-Order False Beliefs (order=2),1,1
970,High-Order False Beliefs (order=0),1,1
971,High-Order False Beliefs (order=2),1,0
972,High-Order False Beliefs (order=0),1,1
973,High-Order False Beliefs (order=2),0,0
974,High-Order False Beliefs (order=3),1,0
975,High-Order False Beliefs (order=4),1,1
976,High-Order False Beliefs (order=3),1,0
977,High-Order False Beliefs (order=1),1,1
978,High-Order False Beliefs (order=0),1,1
979,High-Order False Beliefs (order=3),0,1
980,High-Order False Beliefs (order=0),0,1
981,High-Order False Beliefs (order=0),1,1
982,High-Order False Beliefs (order=0),1,1
983,High-Order False Beliefs (order=1),1,1
984,High-Order False Beliefs (order=1),1,0
985,High-Order False Beliefs (order=1),0,0
986,High-Order False Beliefs (order=4),0,0
987,High-Order False Beliefs (order=2),1,1
988,High-Order False Beliefs (order=0),1,1
989,High-Order False Beliefs (order=3),1,1
990,High-Order False Beliefs (order=4),0,0
991,High-Order False Beliefs (order=4),1,1
992,High-Order False Beliefs (order=3),1,1
993,High-Order False Beliefs (order=4),1,1
994,High-Order False Beliefs (order=3),1,1
995,High-Order False Beliefs (order=1),1,1
996,High-Order False Beliefs (order=2),1,1
997,High-Order False Beliefs (order=2),0,0
998,High-Order False Beliefs (order=4),0,0
999,High-Order False Beliefs (order=4),0,0
