item_id,prompt_hash,story_id,source,task,category,ability,answer,pred,raw,correct,n_options,marker_found,condition,seed,exemplar_seed
fbbe53b0f827f0ba,5a3e2afa26ae3f5a,c770427fa6afdabb,OpenToM,location-cg,Belief,Location False Beliefs,B,B,"Based on the story, Layla took the melon and moved it to her own fridge. Therefore, from Layla's perspective, the melon is not in its initial location by the end of the story. The correct answer is B. [[B]]",1,,True,rationale_cot_3shot,,1
c49031fe8b4adf0d,0b5269c4769f557c,c3ea1f7ce845d8d0,OpenToM,location-cg,Belief,Location False Beliefs,B,B,"Based on the story provided, Ruben's perspective is that the persimmons were moved to Cora's refrigerator. Therefore, the persimmons are not in their initial location by the end of the story. The answer is [[B]].",1,,True,rationale_cot_3shot,,1
274da7e497f58924,ab32482c5d7249c4,5673afe57ebeb70f,OpenToM,location-cg,Belief,Location False Beliefs,B,B,[[B]],1,,True,rationale_cot_3shot,,1
54cb6857fc985ddd,71b8047d95b11e6d,79c73730359fc6f5,OpenToM,location-cg,Belief,Location False Beliefs,B,B,"Based on the story provided, Marcos observed Abraham taking the melon and placing it in the small outdoor shed. Therefore, from Marcos's perspective, the melon is not in its initial location by the end of the story. The answer is B. [[B]]",1,,True,rationale_cot_3shot,,1
320d149c7154f850,63189cf7540ca876,89d3656ee4faa6f1,OpenToM,location-cg,Belief,Location False Beliefs,B,B,"Based on the story, Damian moved the grapefruit to a sealed container, so from Damian's perspective, the grapefruit is not in its initial location. The correct answer is B. [[B]]",1,,True,rationale_cot_3shot,,1
0a02480c33dff32a,776176d8583b4648,5ff00d845096a1c1,OpenToM,attitude,Emotion/Attitude,Attitude,B,C,"Let's reason step by step: Given the context, Devin likely feels neutral about Donovan's action. This is because Devin didn't say anything, and he was just watching Donovan move the crate. This points to option C. [[C]]",0,,True,rationale_cot_3shot,,1
e8d41dfd2a840fbe,c3e00ae4bd52cf64,d6bb03ee691abc95,OpenToM,location-cg,Belief,Location False Beliefs,B,B,"Based on the story, Lane had witnessed Zoe moving the slippers to the trash bin. Therefore, from Lane's perspective, the slippers are not in their initial location. The correct answer is B. [[B]]",1,,True,rationale_cot_3shot,,1
1e89fdcafc82d014,1c2a2deeff995d75,c56634f92fea1fcb,OpenToM,attitude,Emotion/Attitude,Attitude,C,C,"Based on the story, Romeo left the patio without touching the tie, indicating he didn't notice or approve of Owen's action. This suggests a negative attitude towards Owen's behavior. [[C]]",1,,True,rationale_cot_3shot,,1
c1e3b8b75ed9ae0b,d9e316f2249ce790,d9097113e5ac8490,OpenToM,location-cg,Belief,Location False Beliefs,B,B,[[B]],1,,True,rationale_cot_3shot,,1
5d154f2fd11ec400,f8c1bc8b7d28cda7,30bc36f4e155d81f,OpenToM,location-cg,Belief,Location False Beliefs,A,B,"Based on the story, August exits the workshop without realizing that Max has taken the stockings. Therefore, from August's perspective, the stockings are not in their initial location by the end of the story. The answer is B. [[B]]",0,,True,rationale_cot_3shot,,1
9b3a40b64b78e373,a67cedbef143bcbc,037e27d5541603af,OpenToM,attitude,Emotion/Attitude,Attitude,B,B,"Let's reason step by step: Given the context, Sebastian's reaction is based on his lack of awareness of Edgar's actions. He would likely feel positive about Edgar's gesture because it shows thoughtfulness. This points to option B. [[B]]",1,,True,rationale_cot_3shot,,1
a6b40e879322bb7f,1c304dfe88c6d3a5,2d578b5c1cdb7887,OpenToM,location-cg,Belief,Location False Beliefs,A,B,"Based on the story, Gianna leaves the front yard before Isabella moves the celery. Therefore, from Gianna's perspective, the celery is not in its initial location by the end of the story. The answer is B. [[B]]",0,,True,rationale_cot_3shot,,1
43a9e67782354bcd,e00a07503d6213be,eac65a63031f5c26,OpenToM,location-cg,Belief,Location False Beliefs,B,B,[[B]],1,,True,rationale_cot_3shot,,1
0dcdbb00814341dd,e88e293464d8e960,49e1540a4d99556c,OpenToM,attitude,Emotion/Attitude,Attitude,C,C,"Let's reason step by step: Given the context, Dean's action was thoughtful and kind, as he wanted to ensure Lukas remembered to use the cabbage. This implies Lukas would likely have a positive attitude towards Dean's action. This points to option C. [[C]]",1,,True,rationale_cot_3shot,,1
7f5011fc8278a010,43602e674bc9a2bb,d12db53c58db040a,OpenToM,location-cg,Belief,Location False Beliefs,B,B,"Based on the story provided, we can infer that Claire saw Abraham moving the belt to the trash bin. Therefore, from Claire's perspective, the belt is not in its initial location by the end of the story. The answer is B. [[B]]",1,,True,rationale_cot_3shot,,1
86b243aab002ca48,f6ce5ef49f4ce319,526f5cc903c725a7,OpenToM,attitude,Emotion/Attitude,Attitude,B,A,"Let's reason step by step: From the story, we understand that Vincent left the room before Erik moved the apple to the trash can. Vincent was unaware of Erik's actions. This implies Vincent's attitude would be neutral since he wasn't aware of Erik's action. This points to option A. [[A]]",0,,True,rationale_cot_3shot,,1
e65a44244595210e,56d6f7634fc7a6e5,57005977ede34ef0,OpenToM,location-cg,Belief,Location False Beliefs,B,B,"Based on the story, Carlos moved the pajamas to the guest room closet, so from Carlos's perspective, the pajamas are not in their initial location by the end of the story. The answer is B. [[B]]",1,,True,rationale_cot_3shot,,1
8e9be79b73324831,223c8a6a39e4edb9,2181a8735d0e2b14,OpenToM,location-cg,Belief,Location False Beliefs,B,B,"Based on the story provided, Manuel observed Ariana moving the shirt from the crate to a donation box. Therefore, from Manuel's perspective, the shirt is not in its initial location. The correct answer is B. [[B]]",1,,True,rationale_cot_3shot,,1
dbe83893257b909f,c9cacc2d359c0a8d,3a0efd3c91f43d96,OpenToM,location-cg,Belief,Location False Beliefs,B,B,[[B]],1,,True,rationale_cot_3shot,,1
94ac42c8192c30d4,92145c9df373d84b,7c5935bc0953e7c2,OpenToM,location-cg,Belief,Location False Beliefs,B,B,[[B]],1,,True,rationale_cot_3shot,,1
52860eea03b974fc,a8a46cb5860b3a0e,3dade30b996f60f0,OpenToM,location-cg,Belief,Location False Beliefs,B,B,[[B]],1,,True,rationale_cot_3shot,,1
2ffeabd28faf768b,ae17ddcaea7b22bb,7b5d2fcd4d528396,OpenToM,location-cg,Belief,Location False Beliefs,B,B,[[B]],1,,True,rationale_cot_3shot,,1
a3d6590b20cf8708,626b53e01a899782,63000cd72b8c3b0c,OpenToM,location-cg,Belief,Location False Beliefs,B,B,"Based on the story provided, Anna moved the pants from the pantry to the bedroom floor. Therefore, from Anna's perspective, the pants are not in its initial location by the end of the story. The correct answer is B. [[B]]",1,,True,rationale_cot_3shot,,1
beb4e5f5955cf09a,a4d2a9b412fb9990,0d1873f8d77c0d36,OpenToM,location-cg,Belief,Location False Beliefs,A,B,"Based on the story, Nicholas returns to the crawlspace but the radish is no longer there because Daniel moved it. Therefore, Nicholas would see the radish in its initial location. However, the question asks from Nicholas's perspective, and we know the outcome. The correct answer is B. [[B]]",0,,True,rationale_cot_3shot,,1
1d157c54b53acd58,62c72dccc2f2c257,eac65a63031f5c26,OpenToM,location-cg,Belief,Location False Beliefs,B,B,"Based on the story, we can infer that Justin saw Savannah move the asparagus to the refrigerator. Therefore, from Justin's perspective, the asparagus is not in its initial location by the end of the story. The answer is B. [[B]]",1,,True,rationale_cot_3shot,,1
731d7192aed40fa0,15308b737742e2ce,a935d1742c3dda04,OpenToM,attitude,Emotion/Attitude,Attitude,A,B,"Let's reason step by step: Adrian's reaction to Owen's action can be inferred from the story. Adrian was initially curious about the cabbage in the treasure chest, but he didn't want to touch it. Owen's action of moving the cabbage to the fridge seems to have been done with good intentions to preserve it. Given this context, Adrian's likely attitude is positive. [[B]]",0,,True,rationale_cot_3shot,,1
6b5d3d81339f898a,2288226869e79f4f,c0e981c4ed35a366,OpenToM,location-cg,Belief,Location False Beliefs,B,B,[[B]],1,,True,rationale_cot_3shot,,1
8a6240b89579fae6,dbc81891015ffbcb,27316b2ecf7398ee,OpenToM,location-cg,Belief,Location False Beliefs,B,B,"Based on the story, Violet moved the asparagus to the center of the dining table, so from Violet's perspective, the asparagus is not in its initial location by the end of the story. The correct answer is B. [[B]]",1,,True,rationale_cot_3shot,,1
f3805171104b78cb,4c628a47c283df3f,04ddedaaac8f240f,OpenToM,attitude,Emotion/Attitude,Attitude,A,A,"Let's reason step by step: Given the context, Paxton's reaction to Hadley's action is clearly negative. This points to option A. [[A]]",1,,True,rationale_cot_3shot,,1
377139509a109db0,1d98add66b429784,bd9ef82d91482ccc,OpenToM,location-cg,Belief,Location False Beliefs,B,B,[[B]],1,,True,rationale_cot_3shot,,1
2ec5d263f35042a9,99842f14172370fb,05d55d4a3690ca6b,OpenToM,location-cg,Belief,Location False Beliefs,B,B,"Based on the story, Jake sees the asparagus on the table, which means it is not in its initial location by the end of the story. Therefore, the correct answer is B. [[B]]",1,,True,rationale_cot_3shot,,1
046490dd7f5a6692,fdadfee450f21c3b,d48e454b479adfda,OpenToM,location-cg,Belief,Location False Beliefs,B,B,"Based on the story provided, we can infer that Remington didn't witness Karson moving the skirt to the closet. Therefore, the skirt remains in its initial location by the end of the story. The answer is B. [[B]]",1,,True,rationale_cot_3shot,,1
ee81c0f5f66ee9b1,6ac4cf99543181a9,145b5254ba96662a,OpenToM,attitude,Emotion/Attitude,Attitude,B,A,"Based on the story, Iker's reaction to Eduardo's action is clearly positive. He was excited about the beans and saw it as an opportunity for a meal. Therefore, the answer is A. [[A]]",0,,True,rationale_cot_3shot,,1
78124c1401cd3429,e30da79ed647e811,aa7d0147b37bb2c3,OpenToM,attitude,Emotion/Attitude,Attitude,A,A,"Let's reason step by step: I track Arianna's reaction to Gabriella's action. Arianna was silently watching Gabriella's every move, indicating she might be upset but not necessarily confrontational. This points to option A. [[A]]",1,,True,rationale_cot_3shot,,1
522b78a5ec40b2d0,929efd9b3876797e,8e1ab6eeaa4bfe44,OpenToM,location-cg,Belief,Location False Beliefs,A,B,"Based on the story, we can infer that Liliana left the crawlspace to tell someone about the tie, so it's not in its initial location by the end of the story. The correct answer is B. [[B]]",0,,True,rationale_cot_3shot,,1
2f3246f294e9972d,314be9caec6c741d,6056152176f87591,OpenToM,location-cg,Belief,Location False Beliefs,B,B,[[B]],1,,True,rationale_cot_3shot,,1
d46f74c7ec6cf2b7,2641152caadc9b35,162eb1b528ea1b7c,OpenToM,attitude,Emotion/Attitude,Attitude,B,A,"Let's reason step by step: Given the context, Seth left the sunroom without knowing about Major's actions. Since Seth doesn't know about Major's move, he wouldn't have any reaction or attitude towards it. This points to option A. [[A]]",0,,True,rationale_cot_3shot,,1
f8d368ee58bf5442,bb7dbd4266ef7088,c31c9c278ed67ef5,OpenToM,attitude,Emotion/Attitude,Attitude,C,C,"Based on the story, Liam would likely feel negative about Parker's action. This is because Liam values the apple and would be upset that it was taken away. Therefore, the answer is C. [[C]]",1,,True,rationale_cot_3shot,,1
a6d2f2c4679386b7,938729cedf825136,3977c55a00ef3216,OpenToM,attitude,Emotion/Attitude,Attitude,B,B,"Based on the story, Jace's reaction suggests a negative attitude towards Emma's action. Therefore, the answer is:

[[B]]",1,,True,rationale_cot_3shot,,1
a9a221fb7c73c1aa,91758230159ef8f2,2f9d00518b8b6df7,OpenToM,location-cg,Belief,Location False Beliefs,A,B,"Based on the story provided, Pablo exits the garage without noticing the slippers being moved. Therefore, from Pablo's perspective, the slippers are not in their initial location by the end of the story. The correct answer is:

[[B]]",0,,True,rationale_cot_3shot,,1
c2d1a4aac500076a,47c341de60cc8580,4c5020e1d8b2bdff,OpenToM,location-cg,Belief,Location False Beliefs,B,B,[[B]],1,,True,rationale_cot_3shot,,1
702927ff8dce0f69,f1501ba4c501593f,aae74e6d47944a34,OpenToM,attitude,Emotion/Attitude,Attitude,A,B,"Let's reason step by step: Given the context, Malachi's reaction is influenced by his observation of Cooper's actions and his own feelings about ties. Since Malachi considers ties a symbol of conformity and despises them, his attitude towards Cooper's action would be negative. 

This leads to the answer: [[B]]",0,,True,rationale_cot_3shot,,1
07d21d81825edadf,a13b9de0c4225813,69b22b4d066fd475,OpenToM,location-cg,Belief,Location False Beliefs,B,B,[[B]],1,,True,rationale_cot_3shot,,1
76352523f5c53846,51db327ad96cb0ac,886978385c9dd262,OpenToM,location-cg,Belief,Location False Beliefs,A,B,"Based on the story, Andre left the pantry and didn't return, so it's reasonable to assume that the onions remained in their original location. Therefore, the answer is B. [[B]]",0,,True,rationale_cot_3shot,,1
021112f2b1212a6e,8589aba517307d2c,209809a53c729fd7,OpenToM,attitude,Emotion/Attitude,Attitude,B,C,"Let's reason step by step: Given the context, Cesar stands silently and witnesses Oakley's actions without uttering a word. However, the story implies that Cesar is with Oakley and shares a similar love for broccoli. This suggests a positive attitude towards Oakley's action. [[C]]",0,,True,rationale_cot_3shot,,1
0c75e2501487b5ce,12fa0faea1818c18,9dda08168167e492,OpenToM,location-cg,Belief,Location False Beliefs,B,B,"Based on the story, Hazel observed Mary moving the slippers from the drawer to the coffee table. Since Hazel saw Mary do this, she would know the slippers are not in their initial location. Therefore, the correct answer is:

[[B]]",1,,True,rationale_cot_3shot,,1
396e25dee422a8f9,8937bd322555446a,e5dfedb673e0dfef,OpenToM,location-cg,Belief,Location False Beliefs,B,B,[[B]],1,,True,rationale_cot_3shot,,1
1a7de35a8bff3341,3309939574a9eb5d,f56f7453df18dc3d,OpenToM,attitude,Emotion/Attitude,Attitude,A,B,"Given Alejandro's initial reaction and his dislike for persimmons, the most likely answer is B. [[B]]",0,,True,rationale_cot_3shot,,1
028c11ae9bec91b2,563f6ec209b4058e,e781ec6d6fbba392,OpenToM,attitude,Emotion/Attitude,Attitude,B,C,"Based on the story, Stephen's reaction is not mentioned, but since he didn't notice the missing slacks, his attitude towards Alexander's action could be considered neutral. However, without explicit confirmation, we cannot definitively say his attitude. Given the options, the closest answer is:

[[C]]",0,,True,rationale_cot_3shot,,1
ce0f8bf5e0c3dfad,29537afacde338d5,002f347de9897829,OpenToM,location-cg,Belief,Location False Beliefs,A,B,[[B]],0,,True,rationale_cot_3shot,,1
3fa2f3726c272ee6,835098668c8413b5,6070af6cc2df6cc3,OpenToM,location-cg,Belief,Location False Beliefs,B,B,"Based on the story, Justin saw Mark move the asparagus to his own refrigerator. Therefore, from Justin's perspective, the asparagus is not in its initial location. The answer is B. [[B]]",1,,True,rationale_cot_3shot,,1
8afdcf184b27dc5c,9a6b68fbb62d859b,319bd6d8246a2be6,OpenToM,location-cg,Belief,Location False Beliefs,B,B,[[B]],1,,True,rationale_cot_3shot,,1
66088b9628b595a0,8b6c2e27b3a20659,fc5c7b7f6896649b,OpenToM,attitude,Emotion/Attitude,Attitude,B,B,"Based on the story, Ryder's reaction is clearly shown to be negative. He observes Gianna's action with ""eyes widening with disbelief"". Therefore, the most appropriate answer is B. [[B]]",1,,True,rationale_cot_3shot,,1
c53ec10b0435a4d9,643449d8cce86e33,618bc4fba60b9e99,OpenToM,location-cg,Belief,Location False Beliefs,A,A,"Based on the story, we can infer that Bradley left the playroom before Paisley moved the box. Therefore, from Bradley's perspective, the slacks are still in their initial location. The answer is A. [[A]]",1,,True,rationale_cot_3shot,,1
1c430741fa2e89c9,00a12b5b644fc220,f565768534a0cf55,OpenToM,location-cg,Belief,Location False Beliefs,B,B,[[B]],1,,True,rationale_cot_3shot,,1
1a29d33103215ee4,e26eb170b628f134,5ff00d845096a1c1,OpenToM,location-cg,Belief,Location False Beliefs,B,B,"Based on the story provided, Donovan moves the crate of sweet potatoes to his own kitchen counter. Therefore, from Donovan's perspective, the sweet potatoes are not in their initial location by the end of the story. The correct answer is B. [[B]]",1,,True,rationale_cot_3shot,,1
1a3157fe2e4b7715,53b8861da8c48155,103f67754e356c3c,OpenToM,location-cg,Belief,Location False Beliefs,B,B,[[B]],1,,True,rationale_cot_3shot,,1
7a0e038a0eccbd4c,2447389fbd2ff12b,81dedd63b0b07a87,OpenToM,attitude,Emotion/Attitude,Attitude,A,C,"Based on the story, Manuel's reaction shows gratitude and appreciation for Carlos's consideration. This points to option C. [[C]]",0,,True,rationale_cot_3shot,,1
5a435e07e208ffae,6cba38e94a179c1d,3977c55a00ef3216,OpenToM,location-cg,Belief,Location False Beliefs,B,B,"Based on the story provided, Emma moved the boots to a nearby donation box. Therefore, from Emma's perspective, the boots are not in its initial location by the end of the story. The correct answer is B. [[B]]",1,,True,rationale_cot_3shot,,1
ed86ea2c6c3be9ae,a68b79c7139bf543,44e4e458bb776aff,OpenToM,location-cg,Belief,Location False Beliefs,B,B,[[B]],1,,True,rationale_cot_3shot,,1
0536eedddb64c18c,629e7f5892644938,101d3ac195fa0dae,OpenToM,location-cg,Belief,Location False Beliefs,A,B,"Based on the story provided, Adan left the kitchen and went to the basement, so the scarf was not in its initial location by the end of the story. The correct answer is B. [[B]]",0,,True,rationale_cot_3shot,,1
8700c66429341d18,4203f0a96b7da350,a3e6cccd6f3d410e,OpenToM,location-cg,Belief,Location False Beliefs,B,B,[[B]],1,,True,rationale_cot_3shot,,1
08160f94fd02c612,6454546368f4d357,a0e9c0279c5dcfee,OpenToM,attitude,Emotion/Attitude,Attitude,C,A,"Let's reason step by step: Given the context, Camila's reaction would be based on her understanding of Cesar's actions. Since Cesar acted out of his own negativity and without any kind intention towards her, her attitude would be negative. This points to option A. [[A]]",0,,True,rationale_cot_3shot,,1
f26cb2ac0682d831,cb138ef3a4426abf,4a5938cd894fa658,OpenToM,location-cg,Belief,Location False Beliefs,B,B,"Based on the story, Brielle moved the onion to a separate section of the room. Therefore, from Brielle's perspective, the onion is not in its initial location by the end of the story. The answer is B. [[B]]",1,,True,rationale_cot_3shot,,1
50379977b5bac8f3,c87a248587caab08,54e9d26768f77277,OpenToM,location-cg,Belief,Location False Beliefs,B,B,[[B]],1,,True,rationale_cot_3shot,,1
09bae15135e52dbe,a8a29285b5d9ed1f,e1f3bff078f79656,OpenToM,location-cg,Belief,Location False Beliefs,B,B,[[B]],1,,True,rationale_cot_3shot,,1
10b8ca2f25197b5d,14170ea80887752a,9b47a08f3c5c6d47,OpenToM,location-cg,Belief,Location False Beliefs,A,B,"Based on the story, Ezra suddenly exits the hallway before Nicholas can investigate further. Nicholas moves the slacks to his own closet. Therefore, from Ezra's perspective, the slacks are not in their initial location by the end of the story. The answer is B. [[B]]",0,,True,rationale_cot_3shot,,1
3483cfc6565a5516,ca7fea644a603916,082af9e620236db5,OpenToM,location-cg,Belief,Location False Beliefs,B,B,[[B]],1,,True,rationale_cot_3shot,,1
ae1b0f799bbd4f94,18b7ddb305002fd8,0d1873f8d77c0d36,OpenToM,location-cg,Belief,Location False Beliefs,B,B,"Based on the story, Daniel moved the radish from the bottle to the nearby trash can. Therefore, from Daniel's perspective, the radish is not in its initial location. The correct answer is B. [[B]]",1,,True,rationale_cot_3shot,,1
f2e6732b4fbd19dc,972a8750d979f3ba,8ccf28807b2f0e81,OpenToM,location-cg,Belief,Location False Beliefs,A,B,"Based on the story provided, Axel left the bathroom, and Anna moved the cucumber to her refrigerator. Therefore, from Axel's perspective, the cucumber is not in its initial location by the end of the story. The answer is B. [[B]]",0,,True,rationale_cot_3shot,,1
1a991aae14319c90,80b590aa49fd6f3e,57078caac82929a5,OpenToM,location-cg,Belief,Location False Beliefs,B,B,"Based on the story provided, we can infer that Kevin was initially interested in the celery and moved it to the refrigerator. Therefore, from Kevin's perspective, the celery is not in its initial location by the end of the story. The answer is B. [[B]]",1,,True,rationale_cot_3shot,,1
0a4fa051c716caf8,97b1c62b482d3164,b1e09ef1afd84cd7,OpenToM,location-cg,Belief,Location False Beliefs,B,B,"Based on the story provided, Titus moved the dress to Aubrey's closet. Therefore, from Titus's perspective, the dress is not in its initial location. The correct answer is B. [[B]]",1,,True,rationale_cot_3shot,,1
9eaa2a027aed6f90,8f05d1ae56ec88c9,e5dfedb673e0dfef,OpenToM,attitude,Emotion/Attitude,Attitude,C,A,"Based on the story, when Dakota moved the broccoli from the cupboard to the serving platter, Serenity left the cellar without interacting with it. This implies that Serenity didn't approve of or appreciate Dakota's actions. Therefore, the answer is A. [[A]]",0,,True,rationale_cot_3shot,,1
d04ddc4a8c0c5fe1,ac0314c96a3de21a,4b259bd0c14e6e88,OpenToM,attitude,Emotion/Attitude,Attitude,C,B,"Based on the story, Reid's reaction to Marshall's action is that he ""didn't witness this act"" and ""turned around and exited the hallway, seemingly uninterested."" This indicates a negative attitude towards Marshall's action. [[B]]",0,,True,rationale_cot_3shot,,1
b6637581f63916f0,8c39923adb604fdd,3072d3550d46b197,OpenToM,attitude,Emotion/Attitude,Attitude,C,C,"Let's reason step by step: I track the actions and emotions of the characters in the story. Evelyn is surprised and curious about Nolan's action initially, but since he took care to organize them, her attitude becomes positive. This points to option C. [[C]]",1,,True,rationale_cot_3shot,,1
4cf59356230b5c8c,95fd2890814e64cf,2b04a440d3f1181f,OpenToM,attitude,Emotion/Attitude,Attitude,B,B,"Let's reason step by step: I track the actions and emotions of Jonah in the story. He was initially excited about the socks, but when he returns to the living room, he finds it empty and confused. This indicates a negative reaction. [[B]]",1,,True,rationale_cot_3shot,,1
245478410369fb5f,ad0c471745b80c9d,bde9687a10e0c777,OpenToM,location-cg,Belief,Location False Beliefs,B,B,[[B]],1,,True,rationale_cot_3shot,,1
7d6554aa53761ab8,40b959efedd34f3d,598e39950a837298,OpenToM,attitude,Emotion/Attitude,Attitude,A,A,"Based on the story, Eric would likely feel positive about Grayson's action. Therefore, the answer is A. [[A]]",1,,True,rationale_cot_3shot,,1
84fb84f59f6b4e45,028d7d6c772b9125,0146c4a444935954,OpenToM,location-cg,Belief,Location False Beliefs,B,B,"Based on the story, Levi moved the coat from the box to the trash can. Therefore, from Levi's perspective, the coat is not in its initial location by the end of the story. The answer is B. [[B]]",1,,True,rationale_cot_3shot,,1
f1a5f4ca544016b4,5b1b735593dd208a,16da8b4f50581c2d,OpenToM,location-cg,Belief,Location False Beliefs,B,B,"Based on the story provided, we can infer that Brooks moved the peach from its initial location (living room) to the kitchen. Therefore, by the end of the story, the peach is not in its initial location. The correct answer is:

[[B]]",1,,True,rationale_cot_3shot,,1
72e1bfd1250414e3,000070c879d3c832,87d7c22771661f5e,OpenToM,attitude,Emotion/Attitude,Attitude,B,C,"Based on the story, Kenneth's reaction shows he is clearly upset and disgusted by Nora's action. Therefore, the correct answer is C. [[C]]",0,,True,rationale_cot_3shot,,1
6571bf3fbdd4144d,4fed2297760bdc9b,0146c4a444935954,OpenToM,location-cg,Belief,Location False Beliefs,A,B,"Based on the story, Elena steps into the cellar and takes the coat out of the box to wear it later. Levi moves the coat to the trash can, but Elena doesn't witness this. Therefore, from Elena's perspective, the coat is still in the box by the end of the story. The correct answer is B. [[B]]",0,,True,rationale_cot_3shot,,1
ca6f693aec3aabc5,b5d0e60270a75db1,396ef965be1bfef0,OpenToM,location-cg,Belief,Location False Beliefs,B,B,"Based on the story provided, Addison took the scarf and placed it in the donation bin. Therefore, from Addison's perspective, the scarf is not in its initial location by the end of the story. The correct answer is B. [[B]]",1,,True,rationale_cot_3shot,,1
065746a375307a3e,2e89c29322fdb9f3,76c4dffff6bf3236,OpenToM,attitude,Emotion/Attitude,Attitude,A,A,"Given the context that Peyton finds broccoli repulsive and was unaware of Alejandro's actions, the most likely answer is:

[[A]]",1,,True,rationale_cot_3shot,,1
e7f0aa7e7f3fdc8f,06080d9dba396a45,38bfd6597ce64424,OpenToM,attitude,Emotion/Attitude,Attitude,B,A,"Given the context that Jackson moved the watermelon to the kitchen countertop, and considering Sage's initial reaction of being delighted upon finding the watermelons, the most likely answer is that Sage's attitude towards Jackson's action is neutral. [[A]]",0,,True,rationale_cot_3shot,,1
5d46d919dc51758e,5b415162ff4b7f4f,68d59308ff7c2925,OpenToM,location-cg,Belief,Location False Beliefs,A,B,"Based on the story provided, Skylar left the office and didn't know about Patrick's action. Therefore, from Skylar's perspective, the scarf is still in its initial location by the end of the story. The correct answer is:

[[B]]",0,,True,rationale_cot_3shot,,1
9000e4d1c46d4917,809feafbcc0db2ac,a0b5df5e75dde77c,OpenToM,location-cg,Belief,Location False Beliefs,B,B,"Based on the story, Delilah moved the slippers to the distant bedroom, so from her perspective, the slippers are not in their initial location. The correct answer is B. [[B]]",1,,True,rationale_cot_3shot,,1
8a991f0ddb9d2ae2,bf759f462c2d4187,17b1961f163d2b98,OpenToM,attitude,Emotion/Attitude,Attitude,B,A,"Let's reason step by step: Given the context, Ethan likely feels confused and possibly disappointed. This points to option A. [[A]]",0,,True,rationale_cot_3shot,,1
996d356b8a77b580,6198bd668c2604aa,ef66c4cd6df01564,OpenToM,attitude,Emotion/Attitude,Attitude,C,C,Let's reason step by step: I track Karson's reaction to Grace's action. Karson observes Grace's action but is unsure of what to make of it. This indicates a neutral attitude. This points to option C. [[C]],1,,True,rationale_cot_3shot,,1
0c54833752cb61c9,f70037e3730902a1,4569c7d9d6fa1de5,OpenToM,attitude,Emotion/Attitude,Attitude,C,C,"Let's reason step by step: Antonio's actions and words indicate he admires the raincoat. Given this context, his reaction to Cyrus moving the raincoat to the trash bin would be negative. This points to option C. [[C]]",1,,True,rationale_cot_3shot,,1
20e6864c9595140c,f03d159a3e959913,92200c9126771f92,OpenToM,attitude,Emotion/Attitude,Attitude,B,B,"Based on the story, Brooklyn's reaction indicates a negative attitude towards Nolan's action. Therefore, the answer is B. [[B]]",1,,True,rationale_cot_3shot,,1
385802350dee23de,dab2cf321ebcc203,d7fb30b3164311cd,OpenToM,location-cg,Belief,Location False Beliefs,B,B,[[B]],1,,True,rationale_cot_3shot,,1
862849d539456999,a2a891e3c3f36e38,b1cf61f81bcf4d72,OpenToM,location-cg,Belief,Location False Beliefs,B,B,[[B]],1,,True,rationale_cot_3shot,,1
88d23b3017cf3737,a5c525fe1f79765d,9036fbf00ff7f7e3,OpenToM,location-cg,Belief,Location False Beliefs,B,B,"Based on the story, Tyler moved the slippers to the garage, so the correct answer is:

[[B]]",1,,True,rationale_cot_3shot,,1
498fe7ede2b58c69,e9ed5d2d5a1cac89,768656263a2b1ebf,OpenToM,attitude,Emotion/Attitude,Attitude,C,B,"Based on the story, Amir's reaction indicates a negative attitude towards Dallas's action. Therefore, the answer is B. [[B]]",0,,True,rationale_cot_3shot,,1
cc272849005766f4,92163381ba008de4,5af4b53f45e38b78,OpenToM,attitude,Emotion/Attitude,Attitude,B,C,"Let's reason step by step: Given the context that Victor shares the same dislike for potatoes as Ruben, and he watches silently with a similar sentiment, Victor's attitude would be negative towards Ruben's action. This points to option C. [[C]]",0,,True,rationale_cot_3shot,,1
d42c9492d40373c4,fba75a2e04d8813f,9a2e9aef0e39cacd,OpenToM,location-cg,Belief,Location False Beliefs,B,B,[[B]],1,,True,rationale_cot_3shot,,1
dbcd7944216888b9,d72f5e86df8f9e8b,886978385c9dd262,OpenToM,location-cg,Belief,Location False Beliefs,B,B,[[B]],1,,True,rationale_cot_3shot,,1
193d8922470d0a25,5577308e541781b6,30bc36f4e155d81f,OpenToM,attitude,Emotion/Attitude,Attitude,B,B,"Let's reason step by step: Given the context, August's reaction to Max's action can be inferred from the story. August was initially excited about finding stockings, but he left them behind. He would likely feel negative about Max taking the stockings without him knowing. This points to option B. [[B]]",1,,True,rationale_cot_3shot,,1
1e208fafb8c93566,9fd336671da0b064,d4b595d788d51448,OpenToM,location-cg,Belief,Location False Beliefs,B,B,[[B]],1,,True,rationale_cot_3shot,,1
99e51f503105295e,e2a60d261cfafd11,ce4e62c030f53271,OpenToM,attitude,Emotion/Attitude,Attitude,B,C,"Based on the story, Parker's reaction is clearly shown as ""Parker watched silently, curiosity mingling with a hint of annoyance."" This indicates a negative attitude. Therefore, the correct answer is C. [[C]]",0,,True,rationale_cot_3shot,,1
6755068f2ff87aa9,1a839cec14d6b0f4,8d61ac5ca82bb8de,OpenToM,location-cg,Belief,Location False Beliefs,A,B,"Based on the story, we can infer that Brody left the attic without seeing the cabbage. Therefore, the cabbage was not in its initial location by the end of the story. The answer is B. [[B]]",0,,True,rationale_cot_3shot,,1
